employee_id;nationality_group;native_language;is_expat_migrant;relocated_for_job;department;job_level;salary;hire_date;last_promotion_date;performance_rating;manager_id;team_size;inclusion_score;belonging_index;manager_inclusion_score;attrition;voluntary_exit;exit_reason
E1185;Central Europe;German;1;1;Sales;3;46895;21/11/2019;16/02/2024;4;M010;9;333;343;315;1;10;Better Opportunity
E1186;Central Europe;Czech;1;1;Operations;2;35797;02/07/2017;;4;M003;3;381;337;401;0;;
E1187;Central Europe;German;1;1;Research & Development;4;67080;09/10/2023;13/05/2026;3;M043;4;285;214;383;0;;
E1188;Other;Hindi;0;0;Human Resources;3;42416;31/08/2018;03/03/2022;2;M020;7;259;233;245;0;;
E1189;Lusophone Americas;Portuguese;1;0;Finance;2;31567;08/07/2018;;4;M025;9;3;339;339;1;10;Better Opportunity
E1190;Francophone Europe;French;1;1;Finance;4;57319;12/03/2015;16/01/2016;1;M011;12;234;21;375;0;;
E1191;Francophone Europe;French;0;0;Operations;3;52316;03/04/2016;01/08/2021;4;M010;9;293;239;29;0;;
E1192;Central Europe;Czech;0;0;Human Resources;3;44628;17/06/2017;;3;M002;5;287;255;323;0;;
E1193;Francophone Europe;French;1;1;Finance;1;23563;10/07/2015;07/01/2017;3;M034;6;317;285;293;0;;
E1194;Southern Europe;Greek;1;1;Operations;1;25922;06/11/2019;26/11/2022;4;M016;6;36;344;397;0;;
E1195;Southern Europe;Greek;0;0;Finance;3;55641;14/04/2017;27/06/2020;3;M048;4;259;231;436;0;;
E1196;Central Europe;Polish;1;1;Research & Development;2;36490;04/01/2015;;2;M043;11;214;199;308;1;10;Better Opportunity
E1197;Lusophone Europe;Portuguese;0;0;Research & Development;2;38912;17/09/2015;;3;M049;3;262;277;318;1;0;Restructuring
E1198;Southern Europe;Spanish;1;0;Operations;2;38493;10/10/2017;;4;M030;12;301;237;358;0;;
E1199;Lusophone Europe;Portuguese;0;0;Operations;2;41221;19/03/2022;19/05/2024;3;M032;5;349;308;323;0;;
E1200;Anglophone Americas;English;0;0;Research & Development;3;51180;21/01/2016;22/01/2019;3;M040;11;271;182;282;1;10;Lack of Growth
E1201;Central Europe;Czech;0;0;Finance;3;55119;30/06/2021;;1;M018;10;373;374;208;0;;
E1202;Central Europe;Czech;0;0;Finance;1;23925;08/10/2023;;3;M044;10;399;358;387;0;;
E1203;Lusophone Europe;Portuguese;0;0;Operations;1;28727;26/08/2020;;2;M030;6;337;341;383;0;;
E1204;Lusophone Europe;Portuguese;0;0;Sales;3;52420;22/12/2017;10/07/2018;4;M011;11;334;325;244;0;;
E1205;Lusophone Americas;Portuguese;1;1;Finance;1;24895;08/09/2015;25/03/2019;2;M035;7;305;287;351;0;;
E1206;Lusophone Europe;Portuguese;0;0;Sales;3;52509;28/08/2017;;4;M017;4;413;337;323;0;;
E1207;Lusophone Americas;Portuguese;0;0;Human Resources;1;24506;15/08/2022;20/04/2025;4;M026;4;266;201;281;1;0;Performance
E1208;Francophone Europe;French;0;0;Research & Development;4;74921;16/06/2022;;5;M028;10;309;241;315;0;;
E1209;Central Europe;German;0;0;Operations;2;36103;17/03/2022;;1;M041;6;236;245;366;0;;
E1210;Francophone Europe;French;1;1;Human Resources;2;32523;25/09/2019;;5;M024;5;345;307;353;1;0;Performance
E1211;Other;Other;0;0;Research & Development;2;33588;31/12/2016;15/04/2022;2;M039;3;288;28;292;0;;
E1212;Lusophone Americas;Portuguese;1;0;Sales;2;32551;12/09/2021;22/08/2024;3;M007;6;265;209;331;0;;
E1213;Lusophone Americas;Portuguese;1;1;Research & Development;1;27235;06/09/2021;30/04/2026;3;M009;5;429;359;412;0;;
E1214;Other;Mandarin;1;1;Research & Development;2;32761;16/03/2023;31/08/2024;3;M046;8;308;257;33;0;;
E1215;Francophone Europe;French;1;0;Human Resources;2;33875;17/02/2019;;3;M004;8;373;314;309;0;;
E1216;Francophone Europe;French;1;1;Sales;3;42490;01/12/2019;;4;M047;7;284;303;397;0;;
E1217;Anglophone Americas;English;0;0;Operations;2;36527;06/10/2021;15/02/2024;3;M033;11;382;348;289;0;;
E1218;Lusophone Americas;Portuguese;1;1;Operations;5;74275;27/04/2020;;4;M036;4;31;266;365;0;;
E1219;Francophone Europe;French;0;0;Finance;1;28068;07/07/2018;02/07/2021;4;M027;8;367;309;323;0;;
E1220;Southern Europe;Spanish;1;1;Human Resources;2;32767;17/02/2018;;3;M048;10;332;267;357;1;0;Restructuring
E1221;Lusophone Americas;Portuguese;1;1;Research & Development;3;50475;20/01/2022;;3;M022;3;269;213;359;1;10;Lack of Growth
E1222;Lusophone Europe;Portuguese;0;0;Research & Development;4;73087;26/10/2018;05/04/2023;2;M039;9;276;233;305;0;;
E1223;Central Europe;Polish;1;0;Operations;1;28435;07/07/2022;;3;M024;10;353;385;281;0;;
E1224;Lusophone Europe;Portuguese;0;0;Research & Development;5;100515;23/08/2021;09/12/2022;2;M048;12;413;329;354;0;;
E1225;Central Europe;Czech;0;0;Research & Development;1;27423;03/03/2022;;4;M006;10;374;339;303;0;;
E1226;Other;Arabic;1;1;Research & Development;2;30014;22/05/2019;;2;M012;6;255;214;314;0;;
E1227;Central Europe;Czech;1;1;Research & Development;3;52805;23/11/2015;10/07/2021;3;M001;3;295;217;453;0;;
E1228;Lusophone Europe;Portuguese;0;0;Finance;2;33868;16/07/2018;11/11/2023;3;M028;12;285;274;43;0;;
E1229;Lusophone Europe;Portuguese;0;0;Operations;3;55176;18/03/2020;;1;M043;8;375;387;422;0;;
E1230;Francophone Europe;French;1;0;Operations;1;25229;04/07/2016;;3;M008;6;33;295;326;1;10;Inclusion Issues
E1231;Southern Europe;Greek;0;0;Human Resources;1;24548;09/07/2016;07/01/2021;3;M026;4;426;338;357;0;;
E1232;Central Europe;German;0;0;Human Resources;1;26173;30/01/2023;;3;M014;8;271;246;409;0;;
E1233;Lusophone Europe;Portuguese;0;0;Finance;1;28892;10/04/2018;;3;M042;8;409;318;344;0;;
E1234;Anglophone Americas;English;1;1;Finance;5;95269;12/09/2020;;3;M012;10;378;36;345;0;;
E1235;Other;Other;1;1;Research & Development;1;23023;10/11/2017;07/12/2022;4;M027;4;298;272;396;0;;
E1236;Lusophone Europe;Portuguese;0;0;IT;4;68481;23/12/2017;24/07/2020;5;M003;6;35;294;285;0;;
E1237;Other;Arabic;1;1;Research & Development;2;33110;24/02/2016;03/02/2018;4;M030;4;21;181;266;0;;
E1238;Lusophone Europe;Portuguese;0;0;Finance;1;29721;24/05/2022;;4;M045;3;301;251;327;0;;
E1239;Southern Europe;Greek;0;0;Sales;4;72788;07/12/2018;22/05/2023;3;M050;8;227;187;378;0;;
E1240;Southern Europe;Spanish;0;0;Finance;4;76171;05/05/2016;;4;M018;3;374;361;456;0;;
E1241;Central Europe;German;1;1;Finance;2;39096;30/06/2017;;3;M019;10;211;21;406;0;;
E1242;Lusophone Europe;Portuguese;0;0;Sales;1;30190;13/09/2019;;2;M009;9;394;373;369;0;;
E1243;Lusophone Americas;Portuguese;1;1;Research & Development;4;65642;29/12/2018;;2;M018;7;336;307;312;0;;
E1244;Francophone Europe;French;1;1;Research & Development;4;57006;31/05/2020;;3;M041;5;249;241;372;0;;
E1245;Lusophone Americas;Portuguese;1;1;Sales;4;57740;27/12/2016;;5;M020;5;323;296;378;0;;
E1246;Lusophone Americas;Portuguese;1;1;Human Resources;1;24585;11/02/2016;;3;M031;3;253;249;381;0;;
E1247;Lusophone Americas;Portuguese;0;0;Human Resources;3;52158;26/08/2017;;4;M047;5;393;368;287;1;10;Lack of Growth
E1248;Francophone Europe;French;1;1;Sales;5;75999;15/12/2023;;4;M006;6;354;319;327;0;;
E1249;Lusophone Americas;Portuguese;1;1;Operations;1;27040;07/05/2022;;2;M008;3;333;274;394;0;;
E1250;Anglophone Americas;English;0;0;Human Resources;2;39198;08/10/2015;;1;M017;7;293;264;357;0;;
E1251;Southern Europe;Italian;1;1;Research & Development;1;26102;05/03/2015;05/09/2016;3;M038;7;301;252;327;0;;
E1252;Lusophone Europe;Portuguese;0;0;Finance;3;51681;08/01/2017;;1;M044;5;233;167;374;1;10;Better Opportunity
E1253;Anglophone Americas;English;0;0;Sales;3;46982;05/08/2022;07/01/2025;4;M023;12;326;289;363;0;;
E1254;Lusophone Americas;Portuguese;1;1;Finance;5;89775;03/01/2021;;3;M036;9;325;312;234;0;;
E1255;Anglophone Americas;English;1;0;Human Resources;2;35520;07/04/2015;;3;M043;11;456;396;35;0;;
E1256;Southern Europe;Spanish;1;1;Human Resources;2;37787;14/08/2023;;5;M026;12;308;325;323;0;;
E1257;Southern Europe;Spanish;1;1;Finance;1;23591;08/10/2016;24/06/2020;5;M027;8;295;288;338;1;10;Inclusion Issues
E1258;Lusophone Europe;Portuguese;0;0;Sales;4;61625;02/05/2017;;1;M002;3;343;276;325;0;;
E1259;Central Europe;Polish;1;1;Operations;1;25996;23/09/2023;;2;M017;4;297;269;254;1;10;Inclusion Issues
E1260;Lusophone Americas;Portuguese;1;1;Finance;3;46541;03/09/2023;;3;M046;12;273;25;342;0;;
E1261;Anglophone Americas;English;0;0;Operations;2;43410;11/05/2019;18/02/2020;1;M039;12;274;242;34;1;0;Contract End
E1262;Lusophone Americas;Portuguese;1;1;Human Resources;3;44663;27/11/2017;11/03/2019;4;M020;5;345;333;334;1;0;Performance
E1263;Anglophone Americas;English;0;0;Sales;2;34387;10/08/2018;;3;M039;7;328;367;333;0;;
E1264;Central Europe;German;1;1;IT;3;50746;17/01/2021;;4;M010;5;35;291;291;0;;
E1265;Central Europe;German;1;0;Research & Development;1;27630;28/07/2020;20/11/2022;5;M030;6;312;249;391;1;0;Performance
E1266;Lusophone Europe;Portuguese;0;0;Research & Development;3;58146;12/04/2021;;3;M022;4;341;256;317;0;;
E1267;Lusophone Europe;Portuguese;0;0;Human Resources;1;30461;17/06/2019;16/02/2020;2;M039;5;358;349;326;0;;
E1268;Francophone Europe;French;1;1;IT;4;60152;04/06/2016;;5;M041;9;329;31;349;1;0;Contract End
E1269;Central Europe;German;1;1;Sales;1;28488;16/06/2023;06/01/2025;4;M020;5;409;308;309;0;;
E1270;Anglophone Americas;English;1;1;Research & Development;1;28414;07/01/2022;;5;M020;10;337;319;308;0;;
E1271;Other;Arabic;1;1;Research & Development;1;21173;14/08/2022;06/09/2025;4;M012;9;271;245;299;0;;
E1272;Other;Other;0;0;Research & Development;1;22639;20/12/2021;;4;M027;11;338;24;375;1;10;Lack of Growth
E1273;Southern Europe;Greek;1;1;Research & Development;2;37842;21/03/2016;;3;M037;10;435;388;371;0;;
E1274;Francophone Europe;French;1;1;IT;3;52122;09/09/2016;13/08/2021;4;M017;12;351;313;293;0;;
E1275;Lusophone Europe;Portuguese;1;1;IT;1;27938;06/08/2023;19/12/2025;4;M032;6;3;266;363;0;;
E1276;Anglophone Americas;English;1;1;Sales;2;40021;13/02/2023;01/03/2025;3;M027;11;35;35;347;0;;
E1277;Southern Europe;Italian;0;0;Human Resources;5;85988;21/10/2016;;3;M013;7;4;388;34;0;;
E1278;Lusophone Americas;Portuguese;1;0;Finance;1;25931;31/08/2020;;5;M013;5;332;349;37;1;10;Inclusion Issues
E1279;Lusophone Europe;Portuguese;1;1;Human Resources;5;96459;28/04/2020;;3;M049;10;319;24;269;0;;
E1280;Southern Europe;Spanish;0;0;Finance;4;62929;24/12/2018;;4;M049;3;345;306;302;0;;
E1281;Francophone Europe;French;0;0;Sales;4;73994;19/01/2022;12/09/2023;5;M022;6;334;319;381;0;;
E1282;Lusophone Europe;Portuguese;0;0;Human Resources;2;40548;18/09/2021;;4;M030;4;389;366;332;1;10;Better Opportunity
E1283;Lusophone Europe;Portuguese;1;1;Operations;4;73917;26/10/2017;;4;M035;6;225;209;439;1;10;Relocation
E1284;Francophone Europe;French;1;1;IT;2;34624;12/08/2020;21/01/2022;4;M043;7;346;332;42;1;10;Better Opportunity
E1285;Other;Arabic;1;1;Finance;3;45284;11/02/2020;04/05/2024;3;M025;10;256;2;269;1;0;Contract End
E1286;Anglophone Americas;English;1;1;Human Resources;4;74148;10/05/2019;16/07/2022;5;M014;6;35;251;445;0;;
E1287;Lusophone Europe;Portuguese;0;0;Research & Development;1;26063;23/05/2023;;4;M015;12;391;385;335;1;10;Better Opportunity
E1288;Anglophone Americas;English;0;0;Sales;4;63634;18/02/2016;;2;M031;8;368;336;261;0;;
E1289;Central Europe;Polish;0;0;Research & Development;1;29557;21/11/2021;;3;M036;4;367;348;384;0;;
E1290;Lusophone Europe;Portuguese;0;0;Research & Development;2;40920;25/07/2021;;4;M008;8;257;188;351;1;0;Contract End
E1291;Lusophone Americas;Portuguese;0;0;Finance;2;32277;17/08/2017;;4;M032;11;389;369;395;0;;
E1292;Central Europe;Czech;1;1;Finance;1;23943;04/07/2023;;5;M050;7;381;308;366;1;10;Lack of Growth
E1293;Lusophone Americas;Portuguese;1;1;Human Resources;2;36324;22/05/2020;;4;M015;10;311;269;376;0;;
E1294;Lusophone Europe;Portuguese;0;0;Sales;4;75721;23/08/2020;;4;M043;5;375;322;36;1;10;Inclusion Issues
E1295;Central Europe;Polish;0;0;Finance;1;27265;14/05/2018;;3;M028;7;366;358;399;0;;
E1296;Other;Mandarin;0;0;Research & Development;3;52044;01/07/2019;;4;M023;12;258;284;415;0;;
E1297;Lusophone Europe;Portuguese;0;0;Finance;4;73260;10/12/2023;24/11/2025;5;M038;6;384;394;356;0;;
E1298;Anglophone Americas;English;0;0;Operations;3;52712;24/06/2021;;2;M021;12;265;261;298;0;;
E1299;Lusophone Americas;Portuguese;1;1;Finance;2;34085;12/03/2020;;3;M017;5;302;277;337;0;;
E1300;Lusophone Europe;Portuguese;0;0;Finance;1;27344;17/06/2016;;3;M004;5;339;328;404;0;;
E1301;Lusophone Americas;Portuguese;0;0;Sales;3;48763;21/10/2021;20/01/2025;2;M011;3;355;299;376;0;;
E1302;Southern Europe;Italian;0;0;Research & Development;1;25304;29/02/2016;;5;M001;6;298;214;294;1;0;Restructuring
E1303;Other;Arabic;1;0;Sales;1;23507;14/11/2015;04/06/2019;1;M005;10;173;172;375;0;;
E1304;Anglophone Americas;English;1;1;Sales;3;48693;23/03/2017;13/01/2020;4;M012;7;324;321;316;0;;
E1305;Lusophone Americas;Portuguese;1;1;Finance;2;33460;20/01/2021;13/09/2024;1;M026;8;318;307;293;0;;
E1306;Lusophone Europe;Portuguese;0;0;Research & Development;3;48566;07/03/2020;;5;M032;5;415;359;335;0;;
E1307;Lusophone Americas;Portuguese;1;1;Sales;5;82849;28/05/2016;;4;M029;9;263;185;311;0;;
E1308;Anglophone Americas;English;0;0;Sales;3;54651;11/03/2019;26/09/2023;1;M035;9;359;322;344;0;;
E1309;Other;Other;0;0;Human Resources;1;25476;17/06/2022;;2;M011;12;336;309;383;0;;
E1310;Francophone Europe;French;0;0;Sales;1;27347;22/05/2015;;2;M011;8;373;361;33;0;;
E1311;Other;Mandarin;1;1;Sales;4;58114;01/09/2015;12/02/2021;4;M022;7;237;262;369;1;10;Lack of Growth
E1312;Lusophone Europe;Portuguese;0;0;Research & Development;1;25729;05/10/2017;;2;M028;5;329;34;343;0;;
E1313;Central Europe;Czech;0;0;Research & Development;1;29321;05/11/2023;03/02/2025;2;M038;3;288;27;305;0;;
E1314;Lusophone Europe;Portuguese;0;0;Human Resources;1;31138;03/07/2019;10/09/2022;3;M038;8;325;29;358;1;10;Inclusion Issues
E1315;Francophone Europe;French;1;0;Sales;3;48800;10/01/2017;;2;M015;4;284;259;242;0;;
E1316;Francophone Europe;French;1;0;IT;4;56242;04/08/2016;;4;M028;4;39;294;367;1;10;Better Opportunity
E1317;Central Europe;Czech;0;0;Sales;4;64159;21/02/2017;24/03/2018;2;M045;6;36;299;324;0;;
E1318;Lusophone Americas;Portuguese;1;1;Human Resources;2;36802;03/03/2020;;3;M039;5;356;28;398;0;;
E1319;Lusophone Americas;Portuguese;1;1;Sales;3;48696;19/01/2021;;3;M048;3;3;311;287;0;;
E1320;Southern Europe;Spanish;0;0;Research & Development;3;52047;05/04/2021;;2;M040;3;332;319;388;0;;
E1321;Francophone Europe;French;1;0;Sales;3;46166;29/11/2020;;4;M035;5;363;321;258;1;0;Performance
E1322;Lusophone Europe;Portuguese;0;0;IT;3;47860;03/06/2018;;4;M041;8;384;344;32;0;;
E1323;Lusophone Americas;Portuguese;1;0;Human Resources;3;44416;04/12/2023;;4;M011;7;26;248;372;0;;
E1324;Lusophone Europe;Portuguese;0;0;Research & Development;3;48826;25/01/2018;02/10/2021;3;M039;3;428;397;274;0;;
E1325;Anglophone Americas;English;1;1;Human Resources;1;26378;04/08/2015;;3;M013;5;407;393;334;0;;
E1326;Lusophone Americas;Portuguese;1;1;Research & Development;2;30204;14/03/2020;06/01/2026;3;M025;3;312;268;291;1;10;Lack of Growth
E1327;Central Europe;Polish;1;1;IT;3;43243;21/11/2019;;3;M014;11;289;228;384;0;;
E1328;Francophone Europe;French;1;1;IT;1;22505;22/03/2017;;2;M042;12;324;288;419;0;;
E1329;Francophone Europe;French;0;0;Finance;2;39981;24/03/2018;01/12/2022;2;M012;10;246;235;284;0;;
E1330;Other;Arabic;1;1;Sales;3;48002;10/02/2018;;4;M031;8;267;25;322;0;;
E1331;Lusophone Americas;Portuguese;0;0;Finance;3;49638;07/12/2016;14/06/2018;1;M011;7;3;256;336;0;;
E1332;Lusophone Americas;Portuguese;1;1;Research & Development;2;31382;24/05/2021;;1;M023;7;359;328;292;1;0;Performance
E1333;Lusophone Europe;Portuguese;0;0;Finance;1;28105;26/03/2023;;2;M001;3;32;274;389;0;;
E1334;Central Europe;Polish;1;1;Sales;1;26631;13/12/2023;21/01/2025;3;M005;7;25;22;326;0;;
E1335;Lusophone Europe;Portuguese;0;0;Sales;1;28034;10/11/2020;17/07/2022;3;M026;9;423;41;411;0;;
E1336;Anglophone Americas;English;0;0;Research & Development;3;51610;15/08/2017;;5;M005;8;243;18;253;1;10;Lack of Growth
E1337;Lusophone Europe;Portuguese;0;0;Research & Development;2;41871;14/11/2016;;2;M050;11;345;32;248;0;;
E1338;Lusophone Americas;Portuguese;1;1;Finance;1;23714;12/10/2017;;5;M038;11;347;313;352;0;;
E1339;Anglophone Americas;English;1;1;IT;3;51734;09/07/2016;15/01/2018;3;M031;12;266;192;275;0;;
E1340;Lusophone Europe;Portuguese;0;0;Operations;3;54199;11/07/2015;;4;M037;9;293;279;412;1;10;Lack of Growth
E1341;Southern Europe;Italian;0;0;Human Resources;3;48696;24/02/2022;06/10/2022;4;M041;7;305;266;381;0;;
E1342;Southern Europe;Italian;0;0;Human Resources;2;36359;10/02/2023;;3;M014;5;367;362;268;0;;
E1343;Lusophone Americas;Portuguese;1;0;Operations;3;46830;26/11/2021;28/07/2025;4;M011;10;341;321;302;0;;
E1344;Southern Europe;Spanish;0;0;Finance;3;56121;26/12/2020;;4;M040;7;206;207;399;1;10;Inclusion Issues
E1345;Lusophone Europe;Portuguese;0;0;Human Resources;3;48722;31/08/2018;29/09/2022;4;M002;4;333;359;3;1;10;Better Opportunity
E1346;Lusophone Europe;Portuguese;1;1;Operations;2;34749;18/04/2021;;4;M018;6;287;279;268;0;;
E1347;Central Europe;Czech;1;1;Human Resources;2;38207;02/05/2019;;5;M018;6;28;223;3;0;;
E1348;Southern Europe;Spanish;1;1;Sales;4;68281;04/08/2016;;4;M006;8;248;306;341;0;;
E1349;Lusophone Americas;Portuguese;0;0;Research & Development;2;33991;02/01/2020;;3;M033;11;42;388;406;0;;
E1350;Anglophone Americas;English;0;0;Finance;2;40167;22/08/2023;20/12/2024;4;M021;3;276;245;332;1;10;Lack of Growth
E1351;Anglophone Americas;English;0;0;Finance;3;47805;13/09/2019;;3;M038;4;33;226;322;0;;
E1352;Anglophone Americas;English;1;1;Research & Development;4;59983;21/08/2015;;4;M027;6;336;269;249;1;10;Inclusion Issues
E1353;Anglophone Americas;English;0;0;Sales;5;101096;07/06/2020;;2;M001;7;393;279;359;0;;
E1354;Francophone Europe;French;1;0;Research & Development;5;80343;18/01/2017;;3;M029;9;343;344;237;1;10;Lack of Growth
E1355;Anglophone Americas;English;0;0;Sales;1;27314;30/07/2023;;3;M023;8;365;387;337;0;;
E1356;Southern Europe;Italian;0;0;Sales;3;56719;27/06/2019;;3;M033;11;414;392;377;0;;
E1357;Lusophone Europe;Portuguese;0;0;Sales;1;29426;11/08/2019;17/03/2021;5;M015;9;399;368;256;0;;
E1358;Anglophone Americas;English;1;1;Operations;4;75014;23/06/2022;;2;M004;7;34;323;396;0;;
E1359;Other;Mandarin;1;1;Human Resources;5;84044;30/07/2019;26/01/2025;3;M040;12;377;293;324;0;;
E1360;Lusophone Europe;Portuguese;0;0;Operations;3;56557;26/06/2019;;3;M032;10;326;268;309;0;;
E1361;Lusophone Americas;Portuguese;1;1;Human Resources;2;32313;26/10/2021;;2;M013;12;288;255;342;0;;
E1362;Anglophone Americas;English;1;1;Sales;1;28984;22/06/2019;04/06/2023;4;M005;7;299;266;267;0;;
E1363;Southern Europe;Greek;0;0;Human Resources;1;24925;16/04/2017;;3;M021;5;408;328;327;0;;
E1364;Anglophone Americas;English;0;0;Finance;1;30220;25/06/2022;;2;M001;8;352;277;286;0;;
E1365;Lusophone Europe;Portuguese;0;0;Research & Development;1;30906;14/10/2019;;5;M007;12;41;353;321;0;;
E1366;Other;Arabic;1;0;Finance;2;29648;22/05/2022;;4;M001;10;257;204;306;0;;
E1367;Anglophone Americas;English;0;0;Research & Development;3;54970;20/03/2023;;4;M001;7;352;4;315;1;10;Better Opportunity
E1368;Francophone Europe;French;0;0;Human Resources;1;26855;24/07/2020;02/01/2022;2;M023;3;351;318;361;0;;
E1369;Central Europe;German;1;1;Operations;3;50209;16/08/2021;30/10/2024;2;M030;3;33;35;376;0;;
E1370;Southern Europe;Italian;0;0;Human Resources;3;50879;16/04/2015;;5;M027;5;239;22;297;1;0;Performance
E1371;Southern Europe;Italian;1;1;Operations;1;22867;19/09/2022;;4;M023;4;263;239;285;0;;
E1372;Lusophone Americas;Portuguese;1;0;Human Resources;3;47858;15/09/2020;21/02/2023;3;M006;4;237;185;426;1;10;Lack of Growth
E1373;Central Europe;German;0;0;Human Resources;4;60516;07/07/2020;;1;M019;3;24;177;365;1;10;Lack of Growth
E1374;Other;Mandarin;1;1;Operations;1;23274;21/08/2022;10/04/2025;3;M011;3;2;182;388;0;;
E1375;Lusophone Europe;Portuguese;0;0;IT;3;53997;27/12/2020;;2;M021;5;315;264;388;0;;
E1376;Central Europe;German;0;0;IT;1;28599;25/06/2016;15/03/2022;2;M030;7;321;288;35;0;;
E1377;Southern Europe;Italian;0;0;Operations;3;52245;01/06/2020;;1;M011;3;409;361;284;0;;
E1378;Central Europe;Czech;0;0;Sales;4;61037;28/03/2017;;5;M025;9;29;287;367;1;10;Better Opportunity
E1379;Lusophone Americas;Portuguese;1;1;Human Resources;3;43419;06/02/2020;;4;M011;5;356;323;402;0;;
E1380;Other;Hindi;1;1;IT;3;48715;12/08/2022;;4;M041;6;233;261;38;1;0;Contract End
E1381;Lusophone Europe;Portuguese;0;0;Finance;4;69763;07/05/2019;;2;M027;5;351;37;24;0;;
E1382;Other;Mandarin;1;1;Operations;2;31283;25/03/2021;;1;M025;11;223;175;366;0;;
E1383;Anglophone Americas;English;1;1;Human Resources;2;35836;10/03/2022;25/03/2026;3;M001;12;296;261;382;0;;
E1384;Other;Arabic;0;0;Research & Development;3;42792;08/07/2016;25/06/2018;3;M045;6;254;233;285;0;;
E1385;Lusophone Europe;Portuguese;0;0;Human Resources;2;40958;27/05/2019;22/05/2023;4;M028;3;438;462;287;0;;
E1386;Francophone Europe;French;1;1;IT;3;43846;19/05/2023;;4;M045;7;395;378;324;1;10;Lack of Growth
E1387;Lusophone Americas;Portuguese;1;1;Research & Development;1;23959;14/09/2018;;3;M011;12;333;267;389;1;10;Lack of Growth
E1388;Francophone Europe;French;1;1;Research & Development;2;33694;28/04/2018;;4;M049;9;368;36;31;1;10;Relocation
E1389;Anglophone Americas;English;1;1;Research & Development;3;45345;21/02/2023;;2;M032;4;313;292;276;0;;
E1390;Lusophone Americas;Portuguese;1;1;Sales;2;30132;18/03/2019;;4;M024;6;309;331;392;0;;
E1391;Other;Other;1;1;Finance;1;21889;18/03/2022;;4;M035;9;199;202;315;1;10;Lack of Growth
E1392;Lusophone Americas;Portuguese;1;1;Operations;2;34333;10/06/2019;;1;M044;10;396;378;35;1;0;Restructuring
E1393;Lusophone Europe;Portuguese;0;0;Research & Development;4;75135;15/02/2016;;2;M039;8;316;295;374;0;;
E1394;Lusophone Europe;Portuguese;0;0;IT;1;28440;17/07/2019;03/04/2020;2;M036;5;436;366;416;0;;
E1395;Other;Other;1;0;IT;1;23033;27/08/2017;;4;M015;11;324;254;375;1;10;Better Opportunity
E1396;Other;Arabic;1;1;Research & Development;2;29534;01/05/2018;;2;M038;11;286;286;395;0;;
E1397;Lusophone Europe;Portuguese;0;0;Sales;4;73192;03/06/2016;;2;M029;8;28;273;316;0;;
E1398;Lusophone Americas;Portuguese;1;1;Sales;5;75577;04/09/2023;;5;M047;5;297;302;31;0;;
E1399;Francophone Europe;French;1;1;IT;5;86138;08/05/2018;;1;M029;3;333;332;347;0;;
E1400;Francophone Europe;French;1;1;IT;4;68186;03/05/2018;;2;M032;7;409;418;348;0;;
E1401;Southern Europe;Italian;0;0;Finance;2;34002;20/05/2021;;4;M028;5;344;31;331;0;;
E1402;Other;Other;0;0;Sales;5;90197;04/03/2018;;3;M039;10;274;232;313;0;;
E1403;Francophone Europe;French;0;0;Operations;3;54018;16/09/2021;;3;M046;11;29;282;308;0;;
E1404;Southern Europe;Greek;0;0;IT;1;29570;10/09/2023;;3;M009;5;3;267;204;0;;
E1405;Anglophone Americas;English;1;1;Operations;3;54813;02/11/2015;;5;M022;12;292;342;341;0;;
E1406;Francophone Europe;French;1;1;Research & Development;1;25316;15/12/2020;;3;M032;7;329;33;433;0;;
E1407;Anglophone Americas;English;0;0;IT;2;41990;07/09/2023;;2;M009;6;282;269;33;0;;
E1408;Other;Hindi;1;1;Finance;3;42094;10/02/2023;04/09/2025;3;M030;12;261;159;262;0;;
E1409;Anglophone Americas;English;0;0;IT;2;36614;10/09/2023;;2;M044;11;35;318;259;0;;
E1410;Anglophone Americas;English;1;1;Operations;4;64905;26/06/2016;29/04/2019;3;M021;10;243;204;293;1;10;Relocation
E1411;Other;Hindi;1;1;Finance;2;30547;10/04/2020;;1;M004;9;23;202;352;1;10;Inclusion Issues
E1412;Anglophone Americas;English;1;1;Human Resources;1;29905;01/12/2017;13/04/2021;3;M031;7;27;306;343;0;;
E1413;Francophone Europe;French;0;0;Finance;1;28657;27/07/2018;;4;M047;4;229;232;327;0;;
E1414;Southern Europe;Italian;1;1;IT;2;36721;25/09/2018;;3;M048;11;308;294;481;0;;
E1415;Francophone Europe;French;1;1;Human Resources;3;41860;23/10/2021;;3;M037;10;346;332;404;1;10;Lack of Growth
E1416;Lusophone Europe;Portuguese;0;0;Human Resources;2;36667;21/08/2023;;4;M020;11;346;317;339;0;;
E1417;Lusophone Europe;Portuguese;0;0;IT;1;26903;16/01/2022;;1;M043;9;429;386;34;0;;
E1418;Southern Europe;Spanish;0;0;Sales;4;70254;22/07/2023;04/07/2025;3;M002;10;358;333;38;1;10;Inclusion Issues
E1419;Central Europe;Polish;1;1;Sales;3;44268;18/06/2018;30/12/2023;3;M018;11;294;241;256;1;10;Inclusion Issues
E1420;Lusophone Europe;Portuguese;0;0;Sales;1;27464;29/09/2017;;3;M028;3;35;312;293;0;;
E1421;Central Europe;Polish;1;1;Finance;1;23095;22/12/2019;24/06/2020;3;M012;12;33;386;358;1;0;Contract End
